0.5	5.17826128	14.07306099
0.501501501	5.18513298	14.01609612
0.503003001	5.19201088	13.9594593
0.504504502	5.198894501	13.90314579
0.506006002	5.205783844	13.84715462
0.507050753	5.210581303	13.8083849
0.507507503	5.212679386	13.79148293
0.509009004	5.21958065	13.7361269
0.510510504	5.22648716	13.68108463
0.512012005	5.233399391	13.62635326
0.513513505	5.240317345	13.57193089
0.514200926	5.243485928	13.54711914
0.515015006	5.247240067	13.51781464
0.516516507	5.25416851	13.46400166
0.518018007	5.2611022	13.41049004
0.519519508	5.268040657	13.35727692
0.521021008	5.27498436	13.30436039
0.52145189	5.276978016	13.28922939
0.522522509	5.281932831	13.25173759
0.52402401	5.288886547	13.19940567
0.52552551	5.295844555	13.14736366
0.527027011	5.302807808	13.09560776
0.528528512	5.309775352	13.044137
0.528805137	5.311059475	13.03468609
0.530030012	5.316747665	12.99294853
0.531531513	5.32372427	12.94204044
0.533033013	5.330705166	12.89140987
0.534534514	5.337690353	12.84105492
0.536036015	5.344680309	12.79097366
0.536262035	5.345732689	12.78345871
0.537537515	5.351673603	12.74116421
0.539039016	5.358671665	12.69162369
0.540540516	5.365673542	12.6423502
0.542042017	5.372679234	12.59334183
0.543543518	5.37968874	12.54459667
0.543824136	5.380999088	12.53551674
0.545045018	5.386702061	12.49611282
0.546546519	5.393718719	12.44788837
0.548048019	5.40073967	12.39992046
0.54954952	5.407763481	12.35220814
0.55105108	5.414791107	12.30474854
0.55149287	5.416859627	12.29083157
0.552552581	5.421822071	12.2575407
0.554054081	5.428856373	12.21058273
0.555555582	5.435894012	12.16387177
0.557057083	5.442934513	12.11740589
0.558558583	5.449978352	12.07118416
0.559269726	5.453315735	12.04937649
0.560060084	5.457025051	12.02520466
0.561561584	5.464074612	11.97946548
0.563063085	5.47112751	11.93396473
0.564564586	5.478182793	11.88870049
0.566066086	5.485240459	11.8436718
0.567156255	5.490366936	11.81112385
0.567567587	5.492301464	11.79887581
0.569069088	5.499364376	11.75431156
0.570570588	5.506430149	11.70997715
0.572072089	5.513498306	11.66587067
0.573573589	5.520568848	11.6219902
0.57507509	5.527641773	11.57833576
0.575154006	5.528013229	11.57604694
0.576576591	5.534716606	11.53490353
0.578078091	5.541793823	11.4916935
0.579579592	5.548872948	11.44870281
0.581081092	5.555953979	11.40593147
0.582582593	5.563036919	11.36337662
0.58326453	5.566254616	11.34412098
0.584084094	5.570121765	11.32103729
0.585585594	5.577208519	11.27891159
0.587087095	5.58429718	11.23699856
0.588588595	5.591386795	11.19529629
0.590090096	5.598478794	11.15380287
0.591489434	5.605089188	11.11532021
0.591591597	5.605571747	11.11251736
0.593093097	5.61266613	11.07143879
0.594594598	5.619762421	11.03056526
0.596096098	5.626859188	10.98989487
0.597597599	5.633957863	10.94942665
0.5990991	5.641057491	10.90915871
0.59983027	5.644515038	10.88962269
0.6006006	5.648158073	10.86909103
0.602102101	5.655260086	10.82922077
0.603603601	5.662362576	10.78954792
0.605105102	5.669466496	10.75006962
0.606606603	5.676570892	10.71078491
0.608108103	5.683675766	10.6716938
0.608288765	5.684530735	10.66700268
0.609609604	5.69078207	10.63279343
0.611111104	5.697888374	10.59408283
0.612612605	5.704995632	10.55556107
0.614114106	5.712103367	10.51722717
0.615615606	5.719211102	10.47907925
0.616866529	5.725133419	10.44743919
0.617117107	5.72631979	10.44111633
0.618618608	5.733428478	10.40333748
0.620120108	5.740537643	10.36574078
0.621621609	5.747646809	10.32832527
0.623123109	5.754756451	10.29109001
0.62462461	5.761865616	10.25403404
0.62556529	5.766319752	10.2309103
0.626126111	5.768975258	10.21715546
0.627627611	5.776084423	10.1804533
0.629129112	5.783194065	10.14392662
0.630630612	5.79030323	10.10757446
0.632132113	5.797411919	10.07139492
0.633633614	5.804520607	10.03538704
0.634386659	5.808085442	10.01739311
0.635135114	5.811628819	9.999550819
0.636636615	5.818736553	9.9638834
0.638138115	5.825843811	9.928385735
0.639639616	5.832950592	9.893054962
0.641141117	5.840056896	9.857891083
0.642642617	5.847162724	9.822892189
0.643332422	5.850426674	9.806868553
0.644144118	5.854267597	9.788057327
0.645645618	5.861371517	9.753386497
0.647147119	5.86847496	9.718877792
0.64864862	5.87557745	9.684530258
0.65015018	5.882678509	9.650342941
0.65165168	5.889779091	9.616314888
0.652404368	5.893338203	9.599315643
0.653153181	5.896878719	9.582445145
0.654654682	5.903976917	9.548731804
0.656156182	5.911074162	9.515175819
0.657657683	5.918169975	9.48177433
0.659159184	5.925264359	9.448527336
0.660660684	5.932357788	9.415433884
0.661604226	5.936814785	9.394714355
