0.5	11.13167286	2.058688402	1
0.5	11.13167286	2.058688402	1
0.501001	11.13183403	2.053992271	1
0.502002001	11.13199615	2.049313784	1
0.503003001	11.13215733	2.044653416	1
0.504004002	11.13231945	2.040010452	1
0.505005002	11.13248158	2.035385132	1
0.505579472	11.13257504	2.032738686	1
0.506006002	11.1326437	2.030777454	1
0.507007003	11.13280678	2.026186943	1
0.508008003	11.13296986	2.021613836	1
0.509009004	11.13313293	2.017057896	1
0.510010004	11.13329601	2.012518883	1
0.511011004	11.13345909	2.007997036	1
0.51122117	11.13349342	2.007050037	1
0.512012005	11.13362312	2.003492117	1
0.513013005	11.13378716	1.999003768	1
0.514014006	11.13395119	1.994532228	1
0.515015006	11.13411617	1.990077257	1
0.516016006	11.1342802	1.985638857	1
0.516925812	11.13443089	1.981619	1
0.517017007	11.13444519	1.981216788	1
0.518018007	11.13461018	1.976811051	1
0.519019008	11.13477612	1.972421527	1
0.520020008	11.1349411	1.968048096	1
0.521021008	11.13510704	1.963690758	1
0.522022009	11.13527298	1.959349275	1
0.522694111	11.13538456	1.956443191	1
0.523023009	11.13543987	1.955023766	1
0.52402401	11.13560581	1.950713873	1
0.52502501	11.13577271	1.946419835	1
0.526026011	11.1359396	1.942141294	1
0.527027011	11.13610649	1.937878132	1
0.528028011	11.13627434	1.933630586	1
0.528526843	11.13635731	1.931519628	1
0.529029012	11.13644123	1.929398298	1
0.530030012	11.13660908	1.92518115	1
0.531031013	11.13677692	1.920979261	1
0.532032013	11.13694572	1.916792512	1
0.533033013	11.13711357	1.912620664	1
0.534034014	11.13728237	1.908463717	1
0.534424603	11.13734818	1.906845808	1
0.535035014	11.13745117	1.904321551	1
0.536036015	11.13761997	1.900194168	1
0.537037015	11.13778973	1.896081567	1
0.538038015	11.13795948	1.89198339	1
0.539039016	11.13812923	1.887899756	1
0.540040016	11.13829899	1.883830667	1
0.540388167	11.13835812	1.882418752	1
0.541041017	11.13846874	1.879775763	1
0.542042017	11.13863945	1.875735164	1
0.543043017	11.13881016	1.87170887	1
0.544044018	11.13898087	1.867696643	1
0.545045018	11.13915157	1.863698363	1
0.546046019	11.13932228	1.85971415	1
0.546418309	11.13938618	1.858235836	1
0.547047019	11.13949394	1.855743766	1
0.548048019	11.1396656	1.85178721	1
0.54904902	11.13983727	1.847844362	1
0.55005008	11.14000893	1.843915224	1
0.55105108	11.14018154	1.839999676	1
0.552052081	11.14035416	1.836097598	1
0.552515745	11.14043427	1.834294558	1
0.553053081	11.14052677	1.832208991	1
0.554054081	11.14069939	1.828333855	1
0.555055082	11.14087296	1.824471951	1
0.556056082	11.14104557	1.820623279	1
0.557057083	11.14121914	1.81678772	1
0.558058083	11.14139271	1.812965393	1
0.55868119	11.14150143	1.810592294	1
0.559059083	11.14156628	1.809155941	1
0.560060084	11.1417408	1.805359602	1
0.561061084	11.14191532	1.801576018	1
0.562062085	11.14208984	1.797805309	1
0.563063085	11.14226437	1.794047356	1
0.564064085	11.14243889	1.790302157	1
0.564915478	11.14258766	1.787126541	1
0.565065086	11.14261436	1.786569476	1
0.566066086	11.14278889	1.782849431	1
0.567067087	11.14296436	1.779141903	1
0.568068087	11.14314079	1.775446773	1
0.569069088	11.14331627	1.77176404	1
0.570070088	11.1434927	1.768093467	1
0.571071088	11.14366913	1.764435291	1
0.571219325	11.14369488	1.763894558	1
0.572072089	11.14384556	1.760789275	1
0.573073089	11.14402199	1.757155299	1
0.57407409	11.14419842	1.753533483	1
0.57507509	11.1443758	1.749923587	1
0.57607609	11.14455318	1.746325612	1
0.577077091	11.14473057	1.742739558	1
0.577593505	11.14482212	1.740894079	1
0.578078091	11.14490795	1.739165187	1
0.579079092	11.14508629	1.735602736	1
0.580080092	11.14526367	1.732051849	1
0.581081092	11.14544201	1.728512645	1
0.582082093	11.14562035	1.724985003	1
0.583083093	11.14579868	1.721468925	1
0.584038794	11.14596939	1.718122602	1
0.584084094	11.14597797	1.717964292	1
0.585085094	11.14615726	1.714470983	1
0.586086094	11.1463356	1.710989118	1
0.587087095	11.14651585	1.707518458	1
0.588088095	11.14669514	1.704059124	1
0.589089096	11.14687443	1.700610876	1
0.590090096	11.14705467	1.697173834	1
0.590556026	11.1471386	1.695577741	1
0.591091096	11.14723492	1.693747759	1
0.592092097	11.14741516	1.69033277	1
0.593093097	11.14759541	1.68692863	1
0.594094098	11.1477766	1.683535576	1
0.595095098	11.14795685	1.680153251	1
0.596096098	11.14813805	1.676781654	1
0.597097099	11.14831924	1.673420906	1
0.597145975	11.14832783	1.673257113	1
0.598098099	11.14850044	1.670070767	1
0.5990991	11.14868259	1.666731358	1
0.6001001	11.14886379	1.663402557	1
0.6011011	11.14904594	1.660084128	1
0.602102101	11.1492281	1.656776309	1
0.603103101	11.14941025	1.653478861	1
0.603809476	11.14953899	1.651158333	1
0.604104102	11.14959335	1.650191903	1
0.605105102	11.14977551	1.646915197	1
0.606106102	11.14995861	1.643648744	1
0.607107103	11.15014172	1.640392542	1
0.608108103	11.15032482	1.637146592	1
0.609109104	11.15050888	1.633910775	1
0.610110104	11.15069199	1.630684972	1
0.610547304	11.15077209	1.629279137	1
0.611111104	11.15087605	1.627469182	1
0.612112105	11.1510601	1.624263406	1
0.613113105	11.15124416	1.621067643	1
0.614114106	11.15142822	1.617881775	1
0.615115106	11.15161228	1.614705682	1
0.616116107	11.15179729	1.611539364	1
0.617117107	11.15198231	1.60838294	1
0.617360353	11.15202713	1.607617378	1
0.618118107	11.15216732	1.605236173	1
0.619119108	11.15235233	1.602098942	1
0.620120108	11.15253735	1.598971486	1
0.621121109	11.15272331	1.595853567	1
0.622122109	11.15290928	1.592745185	1
0.623123109	11.15309525	1.58964622	1
0.62412411	11.15328121	1.586556792	1
0.624249399	11.1533041	1.586170793	1
0.62512511	11.15346718	1.583476663	1
0.626126111	11.15365314	1.580405951	1
0.627127111	11.15384007	1.577344537	1
0.628128111	11.15402699	1.574292421	1
0.629129112	11.15421391	1.571249485	1
0.630130112	11.15440083	1.568215728	1
0.631131113	11.15458775	1.565191031	1
0.631215334	11.15460396	1.564937115	1
