   1.0000000e-01	  -1.5666553e+04	   2.7276924e+06	
   1.0435435e-01	  -1.5666507e+04	   2.6138673e+06	
   1.0870871e-01	  -1.5666459e+04	   2.5091605e+06	
   1.1306306e-01	  -1.5666409e+04	   2.4125185e+06	
   1.1741742e-01	  -1.5666357e+04	   2.3230440e+06	
   1.2177177e-01	  -1.5666303e+04	   2.2399681e+06	
   1.2612613e-01	  -1.5666247e+04	   2.1626282e+06	
   1.3048048e-01	  -1.5666189e+04	   2.0904499e+06	
   1.3483483e-01	  -1.5666130e+04	   2.0229332e+06	
   1.3918919e-01	  -1.5666068e+04	   1.9596407e+06	
   1.4354354e-01	  -1.5666004e+04	   1.9001878e+06	
   1.4789790e-01	  -1.5665938e+04	   1.8442354e+06	
   1.5225225e-01	  -1.5665871e+04	   1.7914833e+06	
   1.5660661e-01	  -1.5665801e+04	   1.7416644e+06	
   1.6096096e-01	  -1.5665729e+04	   1.6945408e+06	
   1.6531532e-01	  -1.5665656e+04	   1.6498993e+06	
   1.6966967e-01	  -1.5665580e+04	   1.6075490e+06	
   1.7402402e-01	  -1.5665503e+04	   1.5673179e+06	
   1.7837838e-01	  -1.5665423e+04	   1.5290507e+06	
   1.8273273e-01	  -1.5665342e+04	   1.4926071e+06	
   1.8708709e-01	  -1.5665259e+04	   1.4578597e+06	
   1.9144144e-01	  -1.5665173e+04	   1.4246927e+06	
   1.9579580e-01	  -1.5665086e+04	   1.3930009e+06	
   2.0015015e-01	  -1.5664997e+04	   1.3626878e+06	
   2.0450450e-01	  -1.5664906e+04	   1.3336654e+06	
   2.0885886e-01	  -1.5664812e+04	   1.3058529e+06	
   2.1321321e-01	  -1.5664717e+04	   1.2791763e+06	
   2.1756757e-01	  -1.5664620e+04	   1.2535674e+06	
   2.2192192e-01	  -1.5664521e+04	   1.2289632e+06	
   2.2627628e-01	  -1.5664420e+04	   1.2053059e+06	
   2.3063063e-01	  -1.5664317e+04	   1.1825417e+06	
   2.3498498e-01	  -1.5664212e+04	   1.1606210e+06	
   2.3933934e-01	  -1.5664105e+04	   1.1394978e+06	
   2.4369369e-01	  -1.5663996e+04	   1.1191293e+06	
   2.4804805e-01	  -1.5663886e+04	   1.0994758e+06	
   2.5240240e-01	  -1.5663773e+04	   1.0805003e+06	
   2.5675676e-01	  -1.5663658e+04	   1.0621682e+06	
   2.6111111e-01	  -1.5663541e+04	   1.0444475e+06	
   2.6546547e-01	  -1.5663423e+04	   1.0273079e+06	
   2.6981982e-01	  -1.5663302e+04	   1.0107214e+06	
   2.7417417e-01	  -1.5663179e+04	   9.9466166e+05	
   2.7852853e-01	  -1.5663055e+04	   9.7910391e+05	
   2.8288288e-01	  -1.5662928e+04	   9.6402500e+05	
   2.8723724e-01	  -1.5662800e+04	   9.4940314e+05	
   2.9159159e-01	  -1.5662669e+04	   9.3521786e+05	
   2.9594595e-01	  -1.5662537e+04	   9.2144990e+05	
   3.0030030e-01	  -1.5662403e+04	   9.0808109e+05	
   3.0465465e-01	  -1.5662266e+04	   8.9509432e+05	
   3.0900901e-01	  -1.5662128e+04	   8.8247345e+05	
   3.1336336e-01	  -1.5661988e+04	   8.7020321e+05	
   3.1771772e-01	  -1.5661846e+04	   8.5826920e+05	
   3.2207207e-01	  -1.5661702e+04	   8.4665777e+05	
   3.2642643e-01	  -1.5661555e+04	   8.3535602e+05	
   3.3078078e-01	  -1.5661407e+04	   8.2435171e+05	
   3.3513514e-01	  -1.5661257e+04	   8.1363326e+05	
   3.3948949e-01	  -1.5661105e+04	   8.0318966e+05	
   3.4384384e-01	  -1.5660951e+04	   7.9301047e+05	
   3.4819820e-01	  -1.5660795e+04	   7.8308578e+05	
   3.5255255e-01	  -1.5660638e+04	   7.7340614e+05	
   3.5690691e-01	  -1.5660478e+04	   7.6396260e+05	
   3.6126126e-01	  -1.5660316e+04	   7.5474661e+05	
   3.6561562e-01	  -1.5660152e+04	   7.4575005e+05	
   3.6996997e-01	  -1.5659987e+04	   7.3696517e+05	
   3.7432432e-01	  -1.5659819e+04	   7.2838458e+05	
   3.7867868e-01	  -1.5659649e+04	   7.2000123e+05	
   3.8303303e-01	  -1.5659478e+04	   7.1180839e+05	
   3.8738739e-01	  -1.5659304e+04	   7.0379965e+05	
   3.9174174e-01	  -1.5659129e+04	   6.9596886e+05	
   3.9609610e-01	  -1.5658951e+04	   6.8831016e+05	
   4.0045045e-01	  -1.5658772e+04	   6.8081793e+05	
   4.0480480e-01	  -1.5658590e+04	   6.7348679e+05	
   4.0915916e-01	  -1.5658407e+04	   6.6631161e+05	
   4.1351351e-01	  -1.5658222e+04	   6.5928746e+05	
   4.1786787e-01	  -1.5658035e+04	   6.5240962e+05	
   4.2222222e-01	  -1.5657845e+04	   6.4567356e+05	
   4.2657658e-01	  -1.5657654e+04	   6.3907494e+05	
   4.3093093e-01	  -1.5657461e+04	   6.3260959e+05	
   4.3528529e-01	  -1.5657266e+04	   6.2627351e+05	
   4.3963964e-01	  -1.5657069e+04	   6.2006287e+05	
   4.4399399e-01	  -1.5656870e+04	   6.1397397e+05	
   4.4834835e-01	  -1.5656669e+04	   6.0800326e+05	
   4.5270270e-01	  -1.5656466e+04	   6.0214734e+05	
   4.5705706e-01	  -1.5656261e+04	   5.9640292e+05	
   4.6141141e-01	  -1.5656055e+04	   5.9076685e+05	
   4.6576577e-01	  -1.5655846e+04	   5.8523609e+05	
   4.7012012e-01	  -1.5655635e+04	   5.7980770e+05	
   4.7447447e-01	  -1.5655422e+04	   5.7447889e+05	
   4.7882883e-01	  -1.5655208e+04	   5.6924691e+05	
   4.8318318e-01	  -1.5654991e+04	   5.6410917e+05	
   4.8753754e-01	  -1.5654773e+04	   5.5906313e+05	
   4.9189189e-01	  -1.5654552e+04	   5.5410636e+05	
   4.9624625e-01	  -1.5654330e+04	   5.4923651e+05	
   5.0060060e-01	  -1.5654105e+04	   5.4445131e+05	
   5.0495495e-01	  -1.5653879e+04	   5.3974857e+05	
   5.0930931e-01	  -1.5653651e+04	   5.3512617e+05	
   5.1366366e-01	  -1.5653421e+04	   5.3058208e+05	
   5.1801802e-01	  -1.5653188e+04	   5.2611431e+05	
   5.2237237e-01	  -1.5652954e+04	   5.2172097e+05	
   5.2672673e-01	  -1.5652718e+04	   5.1740020e+05	
   5.3108108e-01	  -1.5652480e+04	   5.1315021e+05	
   5.3543544e-01	  -1.5652240e+04	   5.0896929e+05	
   5.3978979e-01	  -1.5651998e+04	   5.0485576e+05	
   5.4414414e-01	  -1.5651754e+04	   5.0080800e+05	
   5.4849850e-01	  -1.5651508e+04	   4.9682444e+05	
   5.5285285e-01	  -1.5651260e+04	   4.9290358e+05	
   5.5720721e-01	  -1.5651011e+04	   4.8904393e+05	
   5.6156156e-01	  -1.5650759e+04	   4.8524408e+05	
   5.6591592e-01	  -1.5650505e+04	   4.8150264e+05	
   5.7027027e-01	  -1.5650250e+04	   4.7781828e+05	
   5.7462462e-01	  -1.5649992e+04	   4.7418970e+05	
   5.7897898e-01	  -1.5649733e+04	   4.7061564e+05	
   5.8333333e-01	  -1.5649471e+04	   4.6709488e+05	
   5.8768769e-01	  -1.5649208e+04	   4.6362623e+05	
   5.9204204e-01	  -1.5648942e+04	   4.6020855e+05	
   5.9639640e-01	  -1.5648675e+04	   4.5684072e+05	
   6.0075075e-01	  -1.5648406e+04	   4.5352165e+05	
   6.0510511e-01	  -1.5648134e+04	   4.5025030e+05	
   6.0945946e-01	  -1.5647861e+04	   4.4702563e+05	
   6.1381381e-01	  -1.5647586e+04	   4.4384666e+05	
   6.1816817e-01	  -1.5647309e+04	   4.4071243e+05	
   6.2252252e-01	  -1.5647030e+04	   4.3762198e+05	
   6.2687688e-01	  -1.5646749e+04	   4.3457441e+05	
   6.3123123e-01	  -1.5646466e+04	   4.3156883e+05	
   6.3558559e-01	  -1.5646181e+04	   4.2860439e+05	
   6.3993994e-01	  -1.5645894e+04	   4.2568023e+05	
   6.4429429e-01	  -1.5645606e+04	   4.2279554e+05	
   6.4864865e-01	  -1.5645315e+04	   4.1994953e+05	
   6.5300300e-01	  -1.5645022e+04	   4.1714143e+05	
   6.5735736e-01	  -1.5644728e+04	   4.1437047e+05	
   6.6171171e-01	  -1.5644431e+04	   4.1163593e+05	
   6.6606607e-01	  -1.5644133e+04	   4.0893710e+05	
   6.7042042e-01	  -1.5643832e+04	   4.0627327e+05	
   6.7477477e-01	  -1.5643530e+04	   4.0364377e+05	
   6.7912913e-01	  -1.5643225e+04	   4.0104794e+05	
   6.8348348e-01	  -1.5642919e+04	   3.9848514e+05	
   6.8783784e-01	  -1.5642611e+04	   3.9595473e+05	
   6.9219219e-01	  -1.5642301e+04	   3.9345611e+05	
   6.9654655e-01	  -1.5641989e+04	   3.9098868e+05	
   7.0090090e-01	  -1.5641675e+04	   3.8855187e+05	
   7.0525526e-01	  -1.5641359e+04	   3.8614509e+05	
   7.0960961e-01	  -1.5641041e+04	   3.8376780e+05	
   7.1396396e-01	  -1.5640721e+04	   3.8141947e+05	
   7.1831832e-01	  -1.5640399e+04	   3.7909956e+05	
   7.2267267e-01	  -1.5640075e+04	   3.7680755e+05	
   7.2702703e-01	  -1.5639749e+04	   3.7454296e+05	
   7.3138138e-01	  -1.5639422e+04	   3.7230528e+05	
   7.3573574e-01	  -1.5639092e+04	   3.7009405e+05	
   7.4009009e-01	  -1.5638760e+04	   3.6790879e+05	
   7.4444444e-01	  -1.5638427e+04	   3.6574905e+05	
   7.4879880e-01	  -1.5638092e+04	   3.6361438e+05	
   7.5315315e-01	  -1.5637754e+04	   3.6150435e+05	
   7.5750751e-01	  -1.5637415e+04	   3.5941853e+05	
   7.6186186e-01	  -1.5637074e+04	   3.5735651e+05	
   7.6621622e-01	  -1.5636730e+04	   3.5531788e+05	
   7.7057057e-01	  -1.5636385e+04	   3.5330225e+05	
   7.7492492e-01	  -1.5636038e+04	   3.5130923e+05	
   7.7927928e-01	  -1.5635689e+04	   3.4933844e+05	
   7.8363363e-01	  -1.5635338e+04	   3.4738950e+05	
   7.8798799e-01	  -1.5634985e+04	   3.4546207e+05	
   7.9234234e-01	  -1.5634630e+04	   3.4355577e+05	
   7.9669670e-01	  -1.5634274e+04	   3.4167027e+05	
   8.0105105e-01	  -1.5633915e+04	   3.3980523e+05	
   8.0540541e-01	  -1.5633554e+04	   3.3796031e+05	
   8.0975976e-01	  -1.5633192e+04	   3.3613519e+05	
   8.1411411e-01	  -1.5632827e+04	   3.3432955e+05	
   8.1846847e-01	  -1.5632461e+04	   3.3254308e+05	
   8.2282282e-01	  -1.5632092e+04	   3.3077549e+05	
   8.2717718e-01	  -1.5631722e+04	   3.2902645e+05	
   8.3153153e-01	  -1.5631349e+04	   3.2729570e+05	
   8.3588589e-01	  -1.5630975e+04	   3.2558294e+05	
   8.4024024e-01	  -1.5630599e+04	   3.2388789e+05	
   8.4459459e-01	  -1.5630221e+04	   3.2221028e+05	
   8.4894895e-01	  -1.5629841e+04	   3.2054984e+05	
